"","reviews_per_month","availability_30","price","id","place"
"6735",0.84,0,40,23535562,"Brussels"
"6736",0.04,1,60,23536535,"Brussels"
"6737",4.27,0,35,23538402,"Brussels"
"6738",0.59,30,80,23543653,"Brussels"
"6739",4.75,28,75,23554942,"Brussels"
"6740",NA,0,60,23557290,"Brussels"
"6741",2.93,30,42,23560447,"Brussels"
"6742",1.31,30,109,23571662,"Brussels"
"6743",5.83,24,34,23572253,"Brussels"
"6744",3.07,19,45,23578106,"Brussels"
"6745",3.59,0,25,23593404,"Brussels"
"6746",0.92,19,85,23594624,"Brussels"
"6747",0.36,29,28,23601625,"Brussels"
"6748",NA,0,45,23606886,"Brussels"
"6749",1.42,0,30,23607324,"Brussels"
"6750",0.64,0,50,23609155,"Brussels"
"6751",1.59,25,110,23612035,"Brussels"
"6752",NA,23,80,23612208,"Brussels"
"6753",2.28,28,40,23619425,"Brussels"
"6754",NA,0,210,23622165,"Brussels"
"6755",0.14,0,110,23622874,"Brussels"
"6756",8.9,29,25,23627262,"Brussels"
"6757",0.23,0,31,23628649,"Brussels"
"6758",0.2,0,25,23643416,"Brussels"
"6759",2.06,30,45,23643583,"Brussels"
"6760",0.08,0,78,23647753,"Brussels"
"6761",0.16,29,120,23655997,"Brussels"
"6762",NA,0,55,23659359,"Brussels"
"6763",0.2,0,40,23664084,"Brussels"
"6764",0.95,27,80,23667609,"Brussels"
"6765",1.64,30,65,23677649,"Brussels"
"6766",0.56,28,89,23678771,"Brussels"
"6767",0.04,0,50,23680890,"Brussels"
"6768",0.32,0,55,23682484,"Brussels"
"6769",8.89,30,42,23685843,"Brussels"
"6770",0.98,0,35,23689834,"Brussels"
"6771",0.12,0,550,23707224,"Brussels"
"6772",0.24,30,46,23711103,"Brussels"
"6773",0.51,0,98,23713012,"Brussels"
"6774",0.27,0,40,23719697,"Brussels"
"6775",2.96,14,50,23719807,"Brussels"
"6776",1.08,30,80,23722686,"Brussels"
"6777",3.01,30,82,23731133,"Brussels"
"6778",2.7,30,95,23741777,"Brussels"
"6779",0.55,0,92,23743489,"Brussels"
"6780",5.21,29,59,23748233,"Brussels"
"6781",0.55,0,60,23757342,"Brussels"
"6782",2.57,0,70,23759070,"Brussels"
"6783",0.65,0,50,23759077,"Brussels"
"6784",0.35,0,70,23760538,"Brussels"
"6785",5.2,17,50,23760853,"Brussels"
"6786",0.83,0,50,23760854,"Brussels"
"6787",0.67,0,50,23761206,"Brussels"
"6788",7.74,25,59,23762998,"Brussels"
"6789",2.38,18,40,23777557,"Brussels"
"6790",0.2,0,70,23778329,"Brussels"
"6791",0.16,0,90,23778651,"Brussels"
"6792",0.88,0,65,23779711,"Brussels"
"6793",1.07,30,90,23799121,"Brussels"
"6794",0.79,0,55,23802076,"Brussels"
"6795",0.43,0,129,23804923,"Brussels"
"6796",NA,0,129,23817704,"Brussels"
"6797",0.7,0,70,23824725,"Brussels"
"6798",0.24,27,35,23826405,"Brussels"
"6799",0.36,28,60,23832630,"Brussels"
"6800",3.2,0,30,23833757,"Brussels"
"6801",0.51,0,18,23835129,"Brussels"
"6802",0.12,0,65,23848686,"Brussels"
"6803",0.12,0,100,23851256,"Brussels"
"6804",3.32,23,45,23851912,"Brussels"
"6805",4.78,17,55,23852321,"Brussels"
"6806",0.24,0,25,23853248,"Brussels"
"6807",0.37,0,42,23867813,"Brussels"
"6808",0.39,1,50,23870327,"Brussels"
"6809",0.41,0,100,23879102,"Brussels"
"6810",4.37,0,38,23889151,"Brussels"
"6811",0.55,0,40,23891290,"Brussels"
"6812",0.98,30,80,23895866,"Brussels"
"6813",0.11,1,50,23896285,"Brussels"
"6814",NA,23,75,23896968,"Brussels"
"6815",5.37,21,55,23899666,"Brussels"
"6816",3.16,23,55,23899816,"Brussels"
"6817",0.28,0,84,23900228,"Brussels"
"6818",1.92,28,165,23908483,"Brussels"
"6819",0.22,0,99,23916147,"Brussels"
"6820",1.19,0,45,23922005,"Brussels"
"6821",1.23,28,40,23931338,"Brussels"
"6822",0.65,0,60,23936747,"Brussels"
"6823",0.66,0,80,23949691,"Brussels"
"6824",0.88,29,49,23956121,"Brussels"
"6825",8.75,30,56,23961066,"Brussels"
"6826",0.1,0,100,23967062,"Brussels"
"6827",3.44,29,59,23972941,"Brussels"
"6828",0.28,0,20,23974461,"Brussels"
"6829",0.71,0,33,23976304,"Brussels"
"6830",0.52,0,50,23978532,"Brussels"
"6831",0.09,0,140,23984344,"Brussels"
"6832",0.54,28,49,23987518,"Brussels"
"6833",1.74,14,43,23988986,"Brussels"
"6834",2.13,12,70,23989213,"Brussels"
"6835",2.36,0,65,23989267,"Brussels"
"6836",0.67,1,44,23993565,"Brussels"
"6837",7.52,28,56,24006360,"Brussels"
"6838",3.22,30,150,24009723,"Brussels"
"6839",1.02,0,65,24016524,"Brussels"
"6840",0.08,0,17,24030576,"Brussels"
"6841",0.08,0,40,24032350,"Brussels"
"6842",5.73,30,46,24042127,"Brussels"
"6843",1,17,65,24045494,"Brussels"
"6844",6.82,30,50,24059176,"Brussels"
"6845",0.37,0,50,24068680,"Brussels"
"6846",0.42,0,135,24069195,"Brussels"
"6847",4.39,12,50,24071175,"Brussels"
"6848",5.5,28,76,24078119,"Brussels"
"6849",0.83,30,85,24078256,"Brussels"
"6850",0.21,0,25,24083286,"Brussels"
"6851",1.62,10,85,24089720,"Brussels"
"6852",1,0,40,24091551,"Brussels"
"6853",0.74,0,24,24111224,"Brussels"
"6854",2.2,29,49,24112105,"Brussels"
"6855",0.24,0,35,24112963,"Brussels"
"6856",1.16,29,120,24114751,"Brussels"
"6857",4.93,18,55,24131219,"Brussels"
"6858",1.71,3,100,24132413,"Brussels"
"6859",NA,0,40,24146343,"Brussels"
"6860",0.17,0,78,24147049,"Brussels"
"6861",5.55,13,120,24151192,"Brussels"
"6862",3.57,30,82,24156745,"Brussels"
"6863",0.25,0,120,24173869,"Brussels"
"6864",4.16,29,65,24177906,"Brussels"
"6865",6.36,30,94,24178249,"Brussels"
"6866",NA,0,28,24178369,"Brussels"
"6867",4.04,28,62,24181191,"Brussels"
"6868",0.12,29,35,24182398,"Brussels"
"6869",2.2,0,30,24190644,"Brussels"
"6870",0.61,0,44,24191375,"Brussels"
"6871",2.78,0,52,24195016,"Brussels"
"6872",1.28,30,69,24200414,"Brussels"
"6873",10.03,25,79,24204817,"Brussels"
"6874",0.33,27,65,24216622,"Brussels"
"6875",0.08,0,22,24220478,"Brussels"
"6876",5.16,29,42,24225168,"Brussels"
"6877",0.04,0,99,24227877,"Brussels"
"6878",2.58,0,50,24242017,"Brussels"
"6879",0.79,0,49,24248630,"Brussels"
"6880",1.6,30,40,24258468,"Brussels"
"6881",0.17,29,57,24265243,"Brussels"
"6882",0.53,2,120,24285490,"Brussels"
"6883",NA,0,300,24291945,"Brussels"
"6884",0.54,0,120,24293865,"Brussels"
"6885",0.15,0,38,24294444,"Brussels"
"6886",0.71,0,90,24298529,"Brussels"
"6887",0.34,0,65,24300826,"Brussels"
"6888",0.61,0,32,24301807,"Brussels"
"6889",5.8,26,44,24302751,"Brussels"
"6890",NA,8,220,24309185,"Brussels"
"6891",0.2,0,55,24317389,"Brussels"
"6892",0.08,0,65,24317775,"Brussels"
"6893",0.08,0,80,24318378,"Brussels"
"6894",0.08,0,65,24318601,"Brussels"
"6895",7.05,0,70,24318865,"Brussels"
"6896",NA,0,53,24321227,"Brussels"
"6897",0.91,0,45,24330377,"Brussels"
"6898",1.97,0,60,24332853,"Brussels"
"6899",0.32,0,60,24339896,"Brussels"
"6900",0.08,30,100,24345632,"Brussels"
"6901",4.33,28,56,24347123,"Brussels"
"6902",0.12,0,35,24348513,"Brussels"
"6903",NA,0,250,24348519,"Brussels"
"6904",0.39,0,45,24352642,"Brussels"
"6905",0.87,13,60,24362304,"Brussels"
"6906",0.04,0,150,24362656,"Brussels"
"6907",8.17,24,56,24367239,"Brussels"
"6908",0.41,0,200,24367634,"Brussels"
"6909",9.28,30,52,24371607,"Brussels"
"6910",NA,0,35,24371631,"Brussels"
"6911",4.42,27,69,24375601,"Brussels"
"6912",0.04,0,43,24381586,"Brussels"
"6913",1.73,27,125,24390793,"Brussels"
"6914",3.94,13,43,24394988,"Brussels"
"6915",2,29,140,24395533,"Brussels"
"6916",4.49,0,89,24399930,"Brussels"
"6917",2.91,19,135,24420493,"Brussels"
"6918",0.05,18,20,24422769,"Brussels"
"6919",1.03,0,45,24423112,"Brussels"
"6920",1.29,0,36,24425196,"Brussels"
"6921",NA,0,160,24426175,"Brussels"
"6922",0.18,0,79,24447458,"Brussels"
"6923",0.35,24,45,24448070,"Brussels"
"6924",0.13,1,45,24464741,"Brussels"
"6925",3.17,10,95,24465567,"Brussels"
"6926",NA,0,130,24483074,"Brussels"
"6927",0.25,0,40,24483163,"Brussels"
"6928",0.29,13,35,24485804,"Brussels"
"6929",1.12,27,135,24486290,"Brussels"
"6930",2.08,0,60,24486842,"Brussels"
"6931",0.76,0,60,24490840,"Brussels"
"6932",6.71,0,35,24504631,"Brussels"
"6933",0.58,0,48,24507977,"Brussels"
"6934",0.09,0,39,24511686,"Brussels"
"6935",0.75,0,150,24512627,"Brussels"
"6936",9.34,1,25,24515701,"Brussels"
"6937",1.1,20,60,24546269,"Brussels"
"6938",0.27,22,100,24546455,"Brussels"
"6939",9.54,24,60,24548057,"Brussels"
"6940",0.39,23,99,24551228,"Brussels"
"6941",0.09,0,19,24552801,"Brussels"
"6942",1.52,0,84,24557642,"Brussels"
"6943",3.1,0,18,24572320,"Brussels"
"6944",1.69,0,60,24590926,"Brussels"
"6945",2.56,29,85,24591773,"Brussels"
"6946",6.88,17,79,24592571,"Brussels"
"6947",1.01,28,55,24596340,"Brussels"
"6948",5,30,65,24603256,"Brussels"
"6949",7.05,0,56,24613945,"Brussels"
"6950",0.42,0,60,24620240,"Brussels"
"6951",0.09,0,85,24623846,"Brussels"
"6952",0.79,18,77,24628393,"Brussels"
"6953",0.21,0,85,24641778,"Brussels"
"6954",0.46,0,60,24642094,"Brussels"
"6955",0.42,0,45,24647183,"Brussels"
"6956",0.55,0,80,24650877,"Brussels"
"6957",2.97,28,22,24661294,"Brussels"
"6958",0.29,0,74,24665792,"Brussels"
"6959",1.31,0,80,24666092,"Brussels"
"6960",1.11,0,55,24668203,"Brussels"
"6961",1.18,0,40,24672842,"Brussels"
"6962",0.04,0,80,24673706,"Brussels"
"6963",0.28,0,120,24683067,"Brussels"
"6964",0.29,0,47,24692239,"Brussels"
"6965",1.4,0,55,24692711,"Brussels"
"6966",0.69,30,20,24714097,"Brussels"
"6967",0.48,0,50,24722169,"Brussels"
"6968",2.91,28,120,24739875,"Brussels"
"6969",0.21,0,40,24745446,"Brussels"
"6970",0.43,0,29,24745721,"Brussels"
"6971",0.49,29,27,24746080,"Brussels"
"6972",NA,0,50,24746252,"Brussels"
"6973",0.25,29,60,24747464,"Brussels"
"6974",0.18,0,60,24753350,"Brussels"
"6975",5.65,29,99,24762816,"Brussels"
"6976",0.14,0,85,24775221,"Brussels"
"6977",0.76,0,95,24778209,"Brussels"
"6978",0.05,0,200,24787441,"Brussels"
"6979",0.82,0,89,24790326,"Brussels"
"6980",7.39,29,100,24792222,"Brussels"
"6981",2.67,25,75,24797822,"Brussels"
"6982",2.62,28,105,24803538,"Brussels"
"6983",1.07,0,40,24816152,"Brussels"
"6984",0.09,0,35,24830150,"Brussels"
"6985",0.35,29,35,24831178,"Brussels"
"6986",0.76,0,40,24831283,"Brussels"
"6987",6.61,0,69,24843895,"Brussels"
"6988",1.35,0,65,24845112,"Brussels"
"6989",0.59,0,60,24851298,"Brussels"
"6990",2.65,28,39,24855790,"Brussels"
"6991",0.64,0,58,24863542,"Brussels"
"6992",0.29,5,35,24879440,"Brussels"
"6993",5.76,0,89,24879740,"Brussels"
"6994",0.56,28,39,24884118,"Brussels"
"6995",0.48,15,55,24890804,"Brussels"
"6996",NA,0,50,24893699,"Brussels"
"6997",0.08,29,60,24903492,"Brussels"
"6998",NA,0,34,24903720,"Brussels"
"6999",0.25,0,600,24904410,"Brussels"
"7000",0.2,29,34,24904827,"Brussels"
"7001",3.61,19,40,24912101,"Brussels"
"7002",NA,0,120,24915975,"Brussels"
"7003",0.17,0,26,24916166,"Brussels"
"7004",NA,0,79,24931433,"Brussels"
"7005",0.41,0,50,24933201,"Brussels"
"7006",8.52,7,50,24934576,"Brussels"
"7007",1.44,0,50,24951989,"Brussels"
"7008",0.04,0,45,24953292,"Brussels"
"7009",1.29,23,65,24955219,"Brussels"
"7010",0.73,0,23,24963724,"Brussels"
"7011",1.58,18,120,24973482,"Brussels"
"7012",4.91,26,55,24984693,"Brussels"
"7013",0.39,0,70,24986086,"Brussels"
"7014",4.41,26,55,24986260,"Brussels"
"7015",2.66,0,66,24990500,"Brussels"
"7016",5.13,29,69,25005936,"Brussels"
"7017",0.18,0,23,25006944,"Brussels"
"7018",5.89,22,59,25007029,"Brussels"
"7019",5.14,26,59,25007421,"Brussels"
"7020",0.04,0,47,25024828,"Brussels"
"7021",0.4,0,43,25026992,"Brussels"
"7022",1.35,30,62,25041670,"Brussels"
"7023",0.99,18,120,25042247,"Brussels"
"7024",0.13,29,100,25042747,"Brussels"
"7025",1.41,0,40,25043327,"Brussels"
"7026",0.13,0,35,25048577,"Brussels"
"7027",0.56,0,72,25050286,"Brussels"
"7028",0.16,0,100,25050552,"Brussels"
"7029",0.09,0,80,25052103,"Brussels"
"7030",0.56,29,160,25052227,"Brussels"
"7031",0.94,28,115,25066324,"Brussels"
"7032",0.43,0,26,25068463,"Brussels"
"7033",0.14,0,35,25068678,"Brussels"
"7034",0.75,0,70,25069102,"Brussels"
"7035",0.17,0,30,25073779,"Brussels"
"7036",6.86,30,48,25093374,"Brussels"
"7037",0.14,0,30,25108064,"Brussels"
"7038",0.86,0,50,25118051,"Brussels"
"7039",2.33,18,40,25119898,"Brussels"
"7040",4.44,0,40,25121376,"Brussels"
"7041",0.36,0,60,25129633,"Brussels"
"7042",6.98,0,56,25151470,"Brussels"
"7043",2.86,25,25,25153026,"Brussels"
"7044",7.32,29,40,25158295,"Brussels"
"7045",0.49,0,30,25173346,"Brussels"
"7046",0.17,29,20,25176640,"Brussels"
"7047",0.7,0,47,25184814,"Brussels"
"7048",NA,0,125,25187063,"Brussels"
"7049",7.92,0,39,25194784,"Brussels"
"7050",0.3,0,75,25196062,"Brussels"
"7051",0.53,0,350,25204303,"Brussels"
"7052",0.27,4,100,25204518,"Brussels"
"7053",NA,0,65,25220654,"Brussels"
"7054",0.22,0,40,25223628,"Brussels"
"7055",5.75,8,55,25232856,"Brussels"
"7056",0.71,2,140,25252988,"Brussels"
"7057",0.17,0,23,25256294,"Brussels"
"7058",0.32,0,35,25256967,"Brussels"
"7059",1.54,0,60,25259169,"Brussels"
"7060",NA,0,70,25273690,"Brussels"
"7061",1.26,0,70,25281374,"Brussels"
"7062",4.79,27,38,25286471,"Brussels"
"7063",0.71,0,120,25290663,"Brussels"
"7064",0.31,0,58,25290965,"Brussels"
"7065",NA,30,80,25293388,"Brussels"
"7066",0.56,30,149,25303345,"Brussels"
"7067",0.09,18,28,25311363,"Brussels"
"7068",1.18,0,40,25313735,"Brussels"
"7069",1.03,4,79,25314684,"Brussels"
"7070",0.18,0,55,25314803,"Brussels"
"7071",NA,0,22,25334919,"Brussels"
"7072",NA,0,85,25335939,"Brussels"
"7073",0.21,28,65,25338716,"Brussels"
"7074",3.22,26,25,25348077,"Brussels"
"7075",0.35,0,60,25348821,"Brussels"
"7076",0.14,0,65,25360149,"Brussels"
"7077",0.84,0,30,25363847,"Brussels"
"7078",2.59,29,31,25372617,"Brussels"
"7079",0.12,0,175,25386400,"Brussels"
"7080",0.43,0,70,25394090,"Brussels"
"7081",4.15,29,30,25400131,"Brussels"
"7082",0.9,30,50,25414347,"Brussels"
"7083",0.32,0,65,25423617,"Brussels"
"7084",0.78,0,45,25425143,"Brussels"
"7085",NA,23,275,25436285,"Brussels"
"7086",NA,0,40,25454346,"Brussels"
"7087",NA,0,110,25467634,"Brussels"
"7088",2.25,17,70,25472049,"Brussels"
"7089",0.09,0,30,25474123,"Brussels"
"7090",1.34,0,49,25477484,"Brussels"
"7091",0.29,0,60,25501379,"Brussels"
"7092",0.84,0,110,25502045,"Brussels"
"7093",NA,29,1000,25502199,"Brussels"
"7094",6.87,18,60,25508607,"Brussels"
"7095",0.13,0,70,25513197,"Brussels"
"7096",0.18,0,30,25514429,"Brussels"
"7097",0.13,0,50,25524654,"Brussels"
"7098",3.02,16,54,25532588,"Brussels"
"7099",0.34,0,63,25532975,"Brussels"
"7100",0.53,0,75,25533710,"Brussels"
"7101",NA,0,135,25535465,"Brussels"
"7102",0.82,0,80,25538146,"Brussels"
"7103",1.35,29,99,25540182,"Brussels"
"7104",0.22,30,45,25540645,"Brussels"
"7105",0.05,16,80,25542137,"Brussels"
"7106",3.04,26,63,25558636,"Brussels"
"7107",0.4,0,85,25562787,"Brussels"
"7108",0.04,0,125,25569482,"Brussels"
"7109",0.61,30,49,25573906,"Brussels"
"7110",0.22,29,61,25597893,"Brussels"
"7111",2.18,0,70,25606539,"Brussels"
"7112",0.52,0,49,25614881,"Brussels"
"7113",NA,0,55,25643113,"Brussels"
"7114",0.45,0,75,25657145,"Brussels"
"7115",NA,0,40,25658829,"Brussels"
"7116",NA,0,35,25660808,"Brussels"
"7117",1.72,12,60,25670219,"Brussels"
"7118",6.56,0,60,25673940,"Brussels"
"7119",1.84,0,60,25675172,"Brussels"
"7120",3.43,30,47,25698369,"Brussels"
"7121",0.49,0,47,25728144,"Brussels"
"7122",0.05,0,47,25728264,"Brussels"
"7123",2.25,22,45,25734142,"Brussels"
"7124",0.16,0,90,25757146,"Brussels"
"7125",0.5,0,60,25758014,"Brussels"
"7126",1.29,0,140,25762636,"Brussels"
"7127",1.66,0,250,25764029,"Brussels"
"7128",0.55,29,85,25767907,"Brussels"
"7129",1.49,0,49,25768271,"Brussels"
"7130",0.45,0,100,25772034,"Brussels"
"7131",1.74,0,73,25777529,"Brussels"
"7132",2.05,1,20,25780512,"Brussels"
"7133",0.47,0,95,25795162,"Brussels"
"7134",0.04,0,40,25795416,"Brussels"
"7135",6.85,28,55,25796662,"Brussels"
"7136",0.18,0,20,25797139,"Brussels"
"7137",0.6,0,53,25801134,"Brussels"
"7138",1.31,29,60,25801509,"Brussels"
"7139",0.41,0,41,25804305,"Brussels"
"7140",1.03,5,20,25822252,"Brussels"
"7141",0.04,0,33,25834545,"Brussels"
"7142",0.15,0,40,25846478,"Brussels"
"7143",0.34,29,80,25847313,"Brussels"
"7144",0.34,0,90,25861644,"Brussels"
"7145",0.05,0,53,25862535,"Brussels"
"7146",4.93,30,55,25863832,"Brussels"
"7147",0.83,0,50,25868577,"Brussels"
"7148",NA,0,100,25875308,"Brussels"
"7149",1.72,0,150,25876674,"Brussels"
"7150",NA,0,70,25877730,"Brussels"
"7151",1.26,6,17,25880432,"Brussels"
"7152",0.45,0,50,25889060,"Brussels"
"7153",4.12,0,150,25889202,"Brussels"
"7154",0.78,0,49,25889448,"Brussels"
"7155",0.05,0,30,25901763,"Brussels"
"7156",1.42,0,30,25902092,"Brussels"
"7157",0.31,0,38,25902500,"Brussels"
"7158",0.14,0,45,25908167,"Brussels"
"7159",0.39,0,60,25911047,"Brussels"
"7160",NA,0,33,25911500,"Brussels"
"7161",0.05,0,35,25914264,"Brussels"
"7162",0.71,0,36,25927692,"Brussels"
"7163",NA,0,24,25931500,"Brussels"
"7164",0.05,0,32,25935392,"Brussels"
"7165",NA,0,33,25935736,"Brussels"
"7166",1.03,30,105,25938734,"Brussels"
"7167",0.1,0,70,25942336,"Brussels"
"7168",0.27,0,40,25943555,"Brussels"
"7169",0.24,0,120,25969793,"Brussels"
"7170",2.48,29,69,25974365,"Brussels"
"7171",NA,0,449,25976759,"Brussels"
"7172",0.28,0,75,25977722,"Brussels"
"7173",0.1,0,55,25984469,"Brussels"
"7174",0.31,28,100,25984756,"Brussels"
"7175",0.05,27,150,25985211,"Brussels"
"7176",0.46,7,30,25990013,"Brussels"
"7177",2.1,0,175,25990394,"Brussels"
"7178",1.12,22,170,25993281,"Brussels"
"7179",0.83,0,50,26002326,"Brussels"
"7180",NA,0,120,26003000,"Brussels"
"7181",3.38,27,45,26003077,"Brussels"
"7182",0.67,0,25,26008079,"Brussels"
"7183",1.24,0,35,26022463,"Brussels"
"7184",0.82,0,42,26024565,"Brussels"
"7185",1.07,30,75,26028274,"Brussels"
"7186",0.4,0,24,26030520,"Brussels"
"7187",0.81,0,18,26030682,"Brussels"
"7188",0.36,0,30,26034052,"Brussels"
"7189",0.14,0,50,26036083,"Brussels"
"7190",0.88,0,60,26054110,"Brussels"
"7191",0.23,0,120,26058247,"Brussels"
"7192",0.89,30,350,26058576,"Brussels"
"7193",1.52,4,55,26060124,"Brussels"
"7194",0.69,0,50,26071353,"Brussels"
"7195",5.42,22,100,26072953,"Brussels"
"7196",4.58,26,60,26073613,"Brussels"
"7197",0.72,0,64,26080614,"Brussels"
"7198",1.99,27,65,26080851,"Brussels"
"7199",3.68,26,70,26090351,"Brussels"
"7200",0.18,0,20,26090972,"Brussels"
"7201",0.14,27,40,26091406,"Brussels"
"7202",0.14,0,65,26094722,"Brussels"
"7203",5.38,8,23,26096679,"Brussels"
"7204",0.19,30,95,26102296,"Brussels"
"7205",0.37,0,35,26110884,"Brussels"
"7206",0.97,15,50,26113015,"Brussels"
"7207",0.86,21,140,26115313,"Brussels"
"7208",0.27,0,57,26117627,"Brussels"
"7209",1.87,29,60,26149519,"Brussels"
"7210",0.14,0,75,26172094,"Brussels"
"7211",0.56,30,140,26177908,"Brussels"
"7212",0.32,0,30,26185249,"Brussels"
"7213",0.84,29,60,26187404,"Brussels"
"7214",1.43,22,120,26188360,"Brussels"
"7215",0.24,0,50,26195997,"Brussels"
"7216",0.32,0,25,26216281,"Brussels"
"7217",1.09,0,74,26220095,"Brussels"
"7218",0.05,0,50,26224399,"Brussels"
"7219",0.33,0,52,26224964,"Brussels"
"7220",3.36,30,111,26229410,"Brussels"
"7221",2.79,0,50,26230639,"Brussels"
"7222",0.18,0,35,26242554,"Brussels"
"7223",0.82,0,39,26242617,"Brussels"
"7224",0.56,28,43,26244564,"Brussels"
"7225",0.19,0,60,26253401,"Brussels"
"7226",2.16,12,50,26253908,"Brussels"
"7227",NA,0,30,26262950,"Brussels"
"7228",0.27,0,50,26263433,"Brussels"
"7229",NA,0,154,26266233,"Brussels"
"7230",0.96,0,40,26270377,"Brussels"
"7231",0.05,0,19,26272872,"Brussels"
"7232",1.66,18,100,26275802,"Brussels"
"7233",0.19,0,35,26286972,"Brussels"
"7234",NA,0,45,26289163,"Brussels"
"7235",0.09,0,40,26289386,"Brussels"
"7236",0.54,0,45,26292546,"Brussels"
"7237",0.77,14,25,26296717,"Brussels"
"7238",0.1,0,40,26298363,"Brussels"
"7239",0.18,12,90,26299489,"Brussels"
"7240",0.15,23,28,26316273,"Brussels"
"7241",1.15,30,59,26317019,"Brussels"
"7242",1.07,30,50,26327219,"Brussels"
"7243",0.73,11,40,26333055,"Brussels"
"7244",0.48,0,140,26338671,"Brussels"
"7245",NA,30,32,26340906,"Brussels"
"7246",0.92,0,200,26342147,"Brussels"
"7247",0.05,0,175,26344199,"Brussels"
"7248",1.11,19,90,26344795,"Brussels"
"7249",1.86,30,90,26345321,"Brussels"
"7250",1.25,0,90,26345717,"Brussels"
"7251",0.29,0,275,26345986,"Brussels"
"7252",0.66,0,99,26348922,"Brussels"
"7253",0.21,30,150,26349951,"Brussels"
"7254",0.05,0,150,26350808,"Brussels"
"7255",0.14,0,180,26351605,"Brussels"
"7256",2.29,26,65,26352567,"Brussels"
"7257",0.75,0,295,26353043,"Brussels"
"7258",NA,0,40,26353860,"Brussels"
"7259",0.14,0,27,26355196,"Brussels"
"7260",7.07,30,70,26360015,"Brussels"
"7261",0.87,0,70,26373379,"Brussels"
"7262",0.05,0,27,26373491,"Brussels"
"7263",1,0,80,26374988,"Brussels"
"7264",1.78,23,170,26378163,"Brussels"
"7265",0.39,0,150,26383433,"Brussels"
"7266",0.95,18,25,26384177,"Brussels"
"7267",1.02,0,63,26384333,"Brussels"
"7268",0.14,0,25,26404041,"Brussels"
"7269",4.78,30,60,26408907,"Brussels"
"7270",0.41,0,48,26412799,"Brussels"
"7271",3.61,17,49,26417767,"Brussels"
"7272",0.56,0,50,26418823,"Brussels"
"7273",1.11,0,85,26422832,"Brussels"
"7274",0.32,0,55,26436737,"Brussels"
"7275",5.05,18,95,26442003,"Brussels"
"7276",1.32,0,25,26463838,"Brussels"
"7277",2.42,27,100,26469388,"Brussels"
"7278",0.05,0,55,26471047,"Brussels"
"7279",2.82,26,120,26471752,"Brussels"
"7280",0.38,0,85,26482917,"Brussels"
"7281",0.38,0,30,26484484,"Brussels"
"7282",0.56,18,80,26486713,"Brussels"
"7283",0.8,0,115,26487906,"Brussels"
"7284",0.99,0,35,26489899,"Brussels"
"7285",0.62,30,50,26492379,"Brussels"
"7286",0.84,0,30,26493812,"Brussels"
"7287",0.32,0,27,26496814,"Brussels"
"7288",6.87,21,37,26505655,"Brussels"
"7289",0.63,0,85,26517710,"Brussels"
"7290",0.37,0,50,26517961,"Brussels"
"7291",0.05,0,35,26519011,"Brussels"
"7292",0.14,30,40,26520951,"Brussels"
"7293",NA,0,18,26530715,"Brussels"
"7294",0.19,0,24,26542720,"Brussels"
"7295",0.37,6,140,26543287,"Brussels"
"7296",0.4,0,99,26543855,"Brussels"
"7297",0.19,0,137,26547243,"Brussels"
"7298",0.8,0,70,26547407,"Brussels"
"7299",0.23,0,24,26552584,"Brussels"
"7300",0.28,30,99,26554238,"Brussels"
"7301",1.24,0,80,26564899,"Brussels"
"7302",2.52,28,30,26567082,"Brussels"
"7303",NA,0,38,26578430,"Brussels"
"7304",0.58,30,137,26578657,"Brussels"
"7305",3.46,23,50,26580091,"Brussels"
"7306",0.48,30,137,26580196,"Brussels"
"7307",0.05,0,100,26580614,"Brussels"
"7308",0.38,0,70,26581337,"Brussels"
"7309",0.1,0,99,26581918,"Brussels"
"7310",1.45,0,40,26583076,"Brussels"
"7311",0.57,30,135,26583574,"Brussels"
"7312",7.71,25,50,26585902,"Brussels"
"7313",0.32,0,45,26588922,"Brussels"
"7314",3.57,0,75,26594754,"Brussels"
"7315",0.42,0,70,26614583,"Brussels"
"7316",0.48,0,100,26617424,"Brussels"
"7317",1.06,0,62,26624893,"Brussels"
"7318",1.86,0,44,26625328,"Brussels"
"7319",0.24,3,295,26625997,"Brussels"
"7320",0.37,0,49,26628280,"Brussels"
"7321",1.26,0,39,26634085,"Brussels"
"7322",0.46,0,29,26635534,"Brussels"
"7323",5.2,0,35,26635844,"Brussels"
"7324",0.05,29,200,26639241,"Brussels"
"7325",0.19,0,31,26640421,"Brussels"
"7326",0.21,30,99,26655467,"Brussels"
"7327",3.8,24,90,26658598,"Brussels"
"7328",0.25,0,65,26674369,"Brussels"
"7329",3.44,30,35,26680694,"Brussels"
"7330",0.11,0,105,26683636,"Brussels"
"7331",0.28,0,700,26687957,"Brussels"
"7332",NA,0,60,26702931,"Brussels"
